mr,ref
"name[The Crew 2], expreleasedate[June 29, 2018], genres[driving/racing], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC]","The Crew 2 is a multiplayer third person driving/racing game. It is expected to be out on June 29, 2018 for PlayStation, Xbox, and PC."
"name[The Crew 2], genres[driving/racing], playerperspective[third person], hasmultiplayer[yes], position[outer]",the crew 2 is a multiplayer third person driving/racing game.
"name[The Crew 2], expreleasedate[June 29, 2018], platforms[PlayStation; Xbox; PC], position[inner]","it is expected to be out on june 29, 2018 for playstation, xbox, and pc."
"name[The Crew 2], expreleasedate[June 29, 2018], genres[driving/racing], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC]","The Crew 2 is expected to release on June 29, 2018 on the PC, PlayStation, and Xbox consoles. This driving/racing game will be played in a third person perspective and will also have a multiplayer mode."
"name[The Crew 2], expreleasedate[June 29, 2018], platforms[PlayStation; Xbox; PC], position[outer]","the crew 2 is expected to release on june 29, 2018 on the pc, playstation, and xbox consoles."
"genres[driving/racing], playerperspective[third person], hasmultiplayer[yes], position[inner]",this driving/racing game will be played in a third person perspective and will also have a multiplayer mode.
"name[The Crew 2], expreleasedate[June 29, 2018], genres[driving/racing], playerperspective[third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; PC]","The Crew 2 is expected to be released on June 29, 2018. It's a third person driving/racing game that has a multiplayer option. It will be available for PlayStation, Xbox, and PC."
"name[The Crew 2], expreleasedate[June 29, 2018], position[outer]","the crew 2 is expected to be released on june 29, 2018."
"name[The Crew 2], genres[driving/racing], playerperspective[third person], hasmultiplayer[yes], position[inner]",it's a third person driving/racing game that has a multiplayer option.
"name[The Crew 2], platforms[PlayStation; Xbox; PC], position[inner]","it will be available for playstation, xbox, and pc."
"name[Small World 2], releaseyear[2010], genres[indie; trivia/board game]",Small World 2 is an indie game released in 2010 for trivia/board game lovers.
"name[Small World 2], releaseyear[2010], genres[indie; trivia/board game]",Small World 2 is an indie trivia/board game that was released in 2010.
"name[Small World 2], releaseyear[2010], genres[indie; trivia/board game]","Small World 2 is an indie, trivia/board game that released in 2010."
"name[The Wolf Among Us], releaseyear[2013], esrb[M (for Mature)], rating[good], genres[adventure; point-and-click], playerperspective[third person], hasmultiplayer[no]","The Wolf Among Us, a third person point-and-click adventure game, is for any mature gamer in single-player mode. From 2013 to present, it has continued to receive good reviews and will probably continue being enjoyed for many more years."
"name[The Wolf Among Us], esrb[M (for Mature)], genres[adventure; point-and-click], playerperspective[third person], hasmultiplayer[no], position[outer]","the wolf among us, a third person point-and-click adventure game, is for any mature gamer in single-player mode."
"name[The Wolf Among Us], releaseyear[2013], rating[good], position[inner]","from 2013 to present, it has continued to receive good reviews and will probably continue being enjoyed for many more years."
"name[The Wolf Among Us], releaseyear[2013], esrb[M (for Mature)], rating[good], genres[adventure; point-and-click], playerperspective[third person], hasmultiplayer[no]","The Wolf Among Us, rated M (for Mature), is from 2013. It's a good point-and-click adventure with third person view but no multiplayer."
"name[The Wolf Among Us], releaseyear[2013], esrb[M (for Mature)], position[outer]","the wolf among us, rated m (for mature), is from 2013."
"name[The Wolf Among Us], rating[good], genres[adventure; point-and-click], playerperspective[third person], hasmultiplayer[no], position[inner]",it's a good point-and-click adventure with third person view but no multiplayer.
"name[The Wolf Among Us], releaseyear[2013], esrb[M (for Mature)], rating[good], genres[adventure; point-and-click], playerperspective[third person], hasmultiplayer[no]","In 2013, the third person point-and-click adventure game, The Wolf Among Us, was released for mature audiences. It generally received good ratings despite the lack of multiplayer."
"name[The Wolf Among Us], releaseyear[2013], esrb[M (for Mature)], genres[adventure; point-and-click], playerperspective[third person], position[outer]","in 2013, the third person point-and-click adventure game, the wolf among us, was released for mature audiences."
"name[The Wolf Among Us], rating[good], hasmultiplayer[no], position[inner]",it generally received good ratings despite the lack of multiplayer.
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], hasmultiplayer[no], platforms[PlayStation]",God of War is an excellent action-adventure platformer game for PlayStation. This third person role-playing game has no multiplayer functionality.
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], platforms[PlayStation], position[outer]",god of war is an excellent action-adventure platformer game for playstation.
"genres[action-adventure; platformer; role-playing], playerperspective[third person], hasmultiplayer[no], position[inner]",this third person role-playing game has no multiplayer functionality.
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], hasmultiplayer[no], platforms[PlayStation]","If you like single-player role-playing games, God of War is an excellent third person action-adventure platformer. It runs exclusively on PlayStation."
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], hasmultiplayer[no], position[outer]","if you like single-player role-playing games, god of war is an excellent third person action-adventure platformer."
"name[God of War], platforms[PlayStation], position[inner]",it runs exclusively on playstation.
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], playerperspective[third person], hasmultiplayer[no], platforms[PlayStation]",God of War is an excellent action-adventure role-playing game for the PlayStation. This platformer is played in the third person and has no multiplayer mode.
"name[God of War], rating[excellent], genres[action-adventure; platformer; role-playing], platforms[PlayStation], position[outer]",god of war is an excellent action-adventure role-playing game for the playstation.
"genres[action-adventure; platformer; role-playing], playerperspective[third person], hasmultiplayer[no], position[inner]",this platformer is played in the third person and has no multiplayer mode.
"name[Warcraft III: Reign of Chaos], genres[real-time strategy], hasmultiplayer[yes], platforms[PC], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes]","If you enjoy real-time strategy games, try Warcraft III: Reign of Chaos. It has multiplayer support, and you can play it on either PC or Mac, though not on Linux. It's not available on Steam."
"name[Warcraft III: Reign of Chaos], genres[real-time strategy], position[outer]","if you enjoy real-time strategy games, try warcraft iii: reign of chaos."
"name[Warcraft III: Reign of Chaos], hasmultiplayer[yes], platforms[PC], haslinuxrelease[no], hasmacrelease[yes], position[inner]","it has multiplayer support, and you can play it on either pc or mac, though not on linux."
"name[Warcraft III: Reign of Chaos], availableonsteam[no], position[inner]",it's not available on steam.
"name[Warcraft III: Reign of Chaos], genres[real-time strategy], hasmultiplayer[yes], platforms[PC], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes]","Warcraft III: Reign of Chaos is a multiplayer real-time strategy game that is available on PC and Mac. It is not available on Steam, and is not on Linux."
"name[Warcraft III: Reign of Chaos], genres[real-time strategy], hasmultiplayer[yes], platforms[PC], hasmacrelease[yes], position[outer]",warcraft iii: reign of chaos is a multiplayer real-time strategy game that is available on pc and mac.
"name[Warcraft III: Reign of Chaos], availableonsteam[no], haslinuxrelease[no], position[inner]","it is not available on steam, and is not on linux."
"name[Warcraft III: Reign of Chaos], genres[real-time strategy], hasmultiplayer[yes], platforms[PC], availableonsteam[no], haslinuxrelease[no], hasmacrelease[yes]",Warcraft III: Reign of Chaos is a real-time strategy with multiplayer. It's out for PC and Mac. It has no Steam or Linux support.
"name[Warcraft III: Reign of Chaos], genres[real-time strategy], hasmultiplayer[yes], position[outer]",warcraft iii: reign of chaos is a real-time strategy with multiplayer.
"name[Warcraft III: Reign of Chaos], platforms[PC], hasmacrelease[yes], position[inner]",it's out for pc and mac.
"name[Warcraft III: Reign of Chaos], availableonsteam[no], haslinuxrelease[no], position[inner]",it has no steam or linux support.
